Minutes played,total_actions,successful_actions,goals,assists,shots,shots_on_target,xg,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,dribbles,successful_dribbles,total_duels,total_duels_won,aerial_duels,aerial_duels_won,interceptions,losses,losses_in_own_half,recoveries,recoveries_in_own_half,minute_yellow_card_received,minute_red_card_received,defensive_duels,defensive_duels_won,loose_ball_duels,loose_ball_duels_won,slide_tackles_attempted,slide_tackles_won,clearances,fouls,yellow_cards,red_cards,shot_assists,offensive_duels,offensive_duels.1,touches_inside_box,offsides,progressive_runs_attempted,fouls_drawn,through_passes_attempted,through_passes_completed,xa,second_assists,passes_into_final_third,passes_into_final_third_completed,passes_into_box,passes_into_box_completed,received_passes,forward_passes,forward_passes.1,back_passes,back_passes.1,Pass Accuracy (%),Long Pass Accuracy (%),Cross Accuracy (%),Dribble Accuracy (%),Foul Percentage (%),Match Count (Won),Match Count (Lost)
59.25,65.875,42.375,0.25,0.375,2.875,1.0,0.4425,39.75,32.0,6.25,4.125,3.25,1.75,5.5,3.75,17.75,8.625,2.375,1.125,1.0,11.5,1.375,4.875,2.375,2.625,0.0,2.125,0.75,1.375,0.375,0.125,0.0,0.0,0.875,0.125,0.0,2.5,11.875,6.375,2.5,0.125,2.75,0.625,2.125,1.0,0.30624999999999997,0.25,8.375,5.625,6.125,3.75,28.875,11.25,7.375,6.375,6.125,80.78788688539827,72.34375,61.01190476190476,69.3452380952381,4.514986824769434,8,
21.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1,
34.0,27.5,19.5,0.0,0.0,0.0,0.0,0.0,21.5,18.5,3.0,1.0,0.0,0.0,0.5,0.0,3.0,0.5,0.5,0.0,3.0,4.0,1.5,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,2.0,0.5,0.5,0.0,18.0,8.5,6.0,1.0,1.0,83.0952380952381,25.0,0.0,0.0,0.0,2,
-18.27777777777777,-13.388888888888886,-13.916666666666664,0.027777777777777776,0.0,0.3055555555555556,0.027777777777777776,0.05277777777777778,-5.777777777777779,-8.444444444444443,1.8055555555555554,-0.13888888888888928,0.5277777777777778,0.2777777777777778,-1.5277777777777777,-1.3333333333333335,-4.305555555555555,-3.5277777777777777,0.2777777777777777,0.6666666666666667,0.2777777777777777,1.25,2.111111111111111,-1.0277777777777786,-0.41666666666666674,8.0,0.0,-1.0,-1.8611111111111107,-1.2222222222222223,-1.6944444444444444,-0.16666666666666669,-0.3055555555555556,-1.1944444444444446,0.13888888888888884,0.1111111111111111,0.0,0.3611111111111111,-2.361111111111111,-0.6388888888888888,0.5,0.0,1.0833333333333335,-0.05555555555555558,0.9444444444444444,0.25,0.028333333333333335,-0.5,3.6944444444444446,1.9444444444444446,1.5,0.75,-7.027777777777779,2.0,0.5,-2.0555555555555554,-1.6944444444444446,-5.319634309242488,-11.73119407252534,19.444444444444443,-42.824074074074076,3.015873015873016,36,2.0
109.0,29.0,23.5,0.0,0.0,0.0,0.0,0.0,21.5,20.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,12.0,9.0,8.5,0.0,0.0,95.83333333333333,90.0,0.0,0.0,0.0,2,
54.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,8.0,0.0,0.0,93.33333333333333,83.33333333333334,0.0,0.0,0.0,1,
95.0,89.0,65.0,0.0,0.0,1.0,1.0,0.73,57.0,47.0,5.0,1.0,0.0,0.0,3.0,1.0,20.0,11.0,0.0,0.0,7.0,8.0,6.0,9.0,1.0,0.0,0.0,9.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2.0,0.0,0.0,0.0,35.0,15.0,10.0,14.0,13.0,82.45614035087719,20.0,0.0,33.33333333333333,0.0,1,
-18.578947368421055,-19.842105263157897,-11.605263157894736,-0.39473684210526316,-0.03947368421052633,-0.18421052631578938,0.07894736842105265,-0.056447368421052635,-11.763157894736842,-8.381578947368421,-2.0657894736842106,-0.42105263157894735,-3.552631578947368,-0.4605263157894737,0.8684210526315788,-0.19736842105263142,-4.131578947368421,-2.0394736842105257,0.6578947368421053,0.26315789473684204,-1.0657894736842106,-3.921052631578947,-0.48684210526315796,-2.8157894736842106,-1.4342105263157894,0.0,0.0,-0.6315789473684212,-0.02631578947368407,-2.513157894736842,-0.44736842105263164,0.15789473684210525,0.05263157894736842,-0.4736842105263158,-0.6578947368421053,0.0,0.0,-0.5263157894736843,-1.6447368421052637,-1.8289473684210527,-1.3157894736842106,0.11842105263157893,-0.18421052631578938,-0.5526315789473685,0.9210526315789473,0.3684210526315789,-0.10407894736842105,0.0,0.36842105263157876,-0.13157894736842124,-2.5131578947368425,0.1578947368421053,-7.828947368421051,-1.1052631578947363,-1.223684210526316,-3.4868421052631575,-3.5526315789473686,-7.307829787166568,19.952010708589654,18.376108540582226,-2.701606958572903,-0.7767086714455136,19,4.0
105.0,59.0,26.0,0.0,0.0,3.0,0.0,0.15,23.0,16.0,0.0,0.0,2.0,0.0,7.0,1.0,25.0,9.0,4.0,2.0,1.0,16.0,1.0,3.0,2.0,51.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,15.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,18.0,6.0,3.0,4.0,4.0,69.56521739130434,0.0,0.0,14.285714285714285,6.666666666666667,1,
4.775971451229182,4.834179222839012,6.572640761300555,0.09555908009516256,-0.0047581284694686865,-0.07486122125297379,-0.14123711340206185,-0.006072164948453612,6.279777954004757,5.909912767644727,1.9291831879460746,1.0316415543219668,0.23084853291038865,0.11149881046788263,-0.00808881839809672,0.22957969865186345,-0.39468675654242524,1.0165741475019834,0.35487708168120546,0.4238699444885011,0.2153846153846155,-0.051308485329103704,0.03806502775574927,0.90650277557494,0.06740681998413933,0.1303727200634417,0.19381443298969073,-0.06780333068992839,0.34321966693100725,-0.7301348136399681,-0.22743854084060267,0.0859635210150674,0.037827121332275976,-0.15321173671689126,0.05741475019825537,0.006899286280729576,0.002061855670103093,-0.09920697858842187,0.0483743061062647,0.4769230769230768,-0.5567010309278351,-0.05416336241078509,0.20761300555115003,-0.12839016653449642,0.1966693100713719,0.07494052339413164,0.0002934179222839062,0.024742268041237112,1.0616970658207774,0.6238699444885012,0.4590007930214116,0.2600317208564631,4.522997620935763,2.3302934179222845,1.7560666137985725,0.8796986518636003,0.8424266455194291,5.765812804296743,8.444486776662579,7.926063627094554,3.551009717322639,inf,485,26.0
57.0625,32.1875,14.6875,0.125,0.125,0.5,0.125,0.1975,12.1875,9.8125,0.3125,0.125,0.375,0.125,1.3125,0.6875,13.6875,4.4375,2.5,0.25,0.625,5.6875,1.625,2.25,1.5625,5.1875,0.0,2.3125,1.375,2.5,0.875,0.0,0.0,0.125,0.5625,0.1875,0.0,0.375,6.375,1.9375,0.9375,0.0625,0.25,1.0,0.125,0.0,0.074375,0.0,1.1875,0.9375,0.3125,0.1875,6.6875,2.4375,1.6875,2.8125,2.5,77.95981285870992,8.333333333333332,12.5,34.89583333333333,13.390376984126984,16,
20.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,11.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,80.0,0.0,100.0,100.0,0.0,1,
-19.97619047619048,-11.317460317460316,-4.206349206349209,0.0,0.07142857142857142,-0.38888888888888884,0.1111111111111111,-0.10404761904761903,-3.1746031746031775,-1.5952380952380985,-0.9761904761904763,-0.17460317460317443,-0.1507936507936508,0.05555555555555555,-0.8571428571428568,-0.6111111111111112,-4.8015873015873005,-2.571428571428571,-1.2301587301587302,-0.3650793650793651,-1.595238095238095,-1.7936507936507944,-0.785714285714286,-2.634920634920636,-0.16666666666666674,-17.61111111111111,0.29365079365079366,-0.7857142857142856,-0.8095238095238093,-2.1269841269841274,-0.6587301587301588,0.023809523809523836,0.1111111111111111,-1.3571428571428574,-0.25396825396825384,-0.15079365079365079,0.007936507936507936,0.0,-0.6587301587301582,-0.7380952380952381,-0.6190476190476191,0.0,-0.23015873015873023,0.17460317460317465,0.06349206349206349,-0.007936507936507936,0.0030952380952380884,0.03968253968253968,-0.25396825396825395,0.2936507936507935,-0.03968253968253954,-0.15873015873015878,0.722222222222225,-1.7063492063492074,-0.2857142857142865,0.5317460317460321,0.4920634920634921,1.5330760506287646,3.7368184674870477,1.2301587301587311,-17.62855310474358,inf,126,14.0
-15.86666666666666,-3.6857142857142833,-2.0063492063492063,0.07936507936507936,0.18888888888888888,-0.12063492063492065,0.09682539682539681,-0.02774603174603177,2.406349206349205,1.2888888888888879,0.8380952380952382,0.10317460317460303,0.1428571428571428,0.1380952380952381,-3.174603174603175,-2.1857142857142855,-2.768253968253969,-1.511111111111111,-0.7920634920634919,-0.36031746031746026,-0.3476190476190477,-0.33968253968254025,-0.6730158730158728,0.15873015873015905,0.47142857142857153,5.977777777777778,0.0,2.006349206349206,1.2666666666666666,-0.5047619047619047,-0.38730158730158726,-0.21904761904761905,-0.2634920634920635,-0.24603174603174593,0.5142857142857143,0.08888888888888889,0.0,0.48888888888888893,-3.477777777777778,-2.03015873015873,-0.553968253968254,-0.07460317460317459,-1.180952380952381,-0.8253968253968254,0.10793650793650789,0.12380952380952381,0.1063809523809524,0.03333333333333333,2.5476190476190474,2.185714285714286,1.723809523809524,1.046031746031746,-0.07619047619047592,1.8904761904761909,0.5333333333333332,-0.11111111111111072,-0.43492063492063426,-1.4416225166649355,-12.745029661696336,15.527777777777779,-18.266590946415505,-5.523678585653375,90,7.0
-19.584415584415595,-17.47835497835497,-11.162337662337666,0.08441558441558442,0.032467532467532464,0.26190476190476186,0.12121212121212124,0.08357142857142857,-5.484848484848488,-4.677489177489175,-1.4502164502164505,-0.43506493506493515,0.19264069264069272,-0.05411255411255411,-0.18181818181818188,0.11255411255411263,-8.971861471861473,-5.4393939393939394,-2.0173160173160176,-1.9718614718614718,-2.3419913419913416,-1.9004329004329001,-1.56060606060606,-8.285714285714285,-2.25974025974026,-0.4761904761904763,0.0,-5.787878787878787,-3.1709956709956706,-1.510822510822511,-0.11904761904761907,-0.09523809523809523,0.12554112554112554,-1.7683982683982684,-0.16233766233766234,-0.06277056277056275,0.0,0.2380952380952381,0.34415584415584455,-0.17748917748917736,0.4653679653679653,-0.05844155844155843,-0.35064935064935077,-0.6558441558441558,-1.0173160173160172,-0.26190476190476186,0.02826839826839827,0.023809523809523808,-1.9696969696969697,-1.220779220779221,-0.14069264069264054,0.15584415584415584,-1.562770562770563,-4.14935064935065,-2.346320346320347,-1.1428571428571428,-1.2619047619047614,-5.15626413825764,-18.316435368383416,-1.7699802602400023,1.6518852720151393,inf,462,6.0
17.396252927400475,8.69648711943794,5.120843091334894,-0.11569086651053866,0.03747072599531616,0.43372365339578456,0.09274004683840747,-0.011737704918032776,5.655737704918032,4.398594847775174,0.4688524590163934,0.3175644028103044,0.165807962529274,0.03185011709601873,-0.4098360655737705,-0.3639344262295081,1.8524590163934427,0.41311475409836085,-2.0903981264637,-0.5578454332552694,1.1981264637002342,0.7133489461358309,0.07447306791569064,1.9789227166276344,0.7971896955503512,5.779859484777518,0.23185011709601874,2.5025510204081636,0.9857142857142855,-0.36479591836734704,0.009693877551020469,0.09846938775510206,0.16326530612244897,-0.4229591836734693,0.5015306122448979,0.09183673469387756,0.002551020408163265,0.4362244897959184,1.0729591836734693,-0.1418367346938776,0.5811224489795918,0.14540816326530612,0.6954081632653062,-0.06785714285714295,-0.16785714285714287,-0.1336734693877551,0.045153061224489796,0.007653061224489796,1.439795918367347,1.0867346938775508,0.2076530612244898,0.23622448979591837,3.7494897959183664,2.213265306122449,1.6734693877551017,-1.1826530612244897,-0.8479591836734697,12.932968695665963,4.335090813428053,-7.419984387197502,-8.50450811223645,inf,427,5.0
-14.995068027210877,-12.497789115646256,-6.762074829931972,-0.01802721088435373,0.0011904761904761932,-0.9335034013605443,-0.47074829931972784,-0.03548299319727892,-6.514625850340138,-5.27925170068027,-0.4950680272108845,-0.750170068027211,-1.3954081632653061,-0.3605442176870748,-2.2219387755102042,-0.8896258503401361,-3.515476190476189,-0.8974489795918368,-0.19795918367346932,0.1506802721088435,-0.12891156462585007,-1.5639455782312934,0.3925170068027213,-0.14319727891156475,-0.23435374149659882,5.467687074829932,0.16938775510204082,-0.14948979591836764,-0.10119047619047628,-0.9107142857142858,-0.3314625850340137,-0.03129251700680269,-0.1010204081632653,-0.14353741496598627,-0.3556122448979592,0.06241496598639456,0.0020408163265306124,-0.5697278911564625,-2.2573129251700674,-0.6154761904761907,-0.9246598639455782,-0.08299319727891155,-0.2540816326530613,0.17670068027210883,-0.1930272108843537,-0.05153061224489795,-0.03783333333333332,-0.06496598639455782,-1.9205782312925166,-1.716496598639456,-1.4879251700680274,-0.670748299319728,-5.4826530612244895,-1.8469387755102034,-2.0503401360544213,-0.7023809523809526,-0.5772108843537413,-3.4768708013381797,-7.497059574190423,-4.094144800777453,3.9242293987191914,inf,490,24.0
104.66666666666667,29.0,23.0,0.0,0.0,0.0,0.0,0.0,21.333333333333332,20.0,5.666666666666667,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,10.666666666666666,10.333333333333334,0.0,0.0,94.65277777777777,94.87179487179488,0.0,0.0,0.0,3,
-23.13333333333334,-12.011111111111106,-7.033333333333331,0.08888888888888889,0.08888888888888889,0.5444444444444445,0.4,0.1088888888888889,-6.277777777777779,-7.066666666666666,0.43333333333333357,0.6777777777777776,-0.6888888888888891,-0.11111111111111116,0.08888888888888902,0.7333333333333334,-4.033333333333335,-0.5777777777777775,2.666666666666667,1.4666666666666668,0.5444444444444443,1.4777777777777779,0.06666666666666643,1.4444444444444446,-0.033333333333333215,-39.06666666666666,0.0,-1.8666666666666671,-0.8888888888888893,-4.288888888888889,-1.4666666666666666,-1.8222222222222222,-1.2444444444444445,-0.7444444444444445,-0.9222222222222223,-0.43333333333333335,0.0,-0.8333333333333334,-0.5444444444444443,0.3111111111111109,1.1222222222222222,0.13333333333333333,-2.511111111111111,0.48888888888888893,-0.07777777777777778,-0.3222222222222222,0.026999999999999996,-0.4777777777777778,0.24444444444444446,-0.9333333333333336,-0.12222222222222223,-0.4111111111111112,-6.944444444444443,0.3999999999999986,-0.3000000000000007,-4.5,-4.355555555555555,-7.059823922684743,6.360670194003532,4.342151675485006,10.528619528619522,14.416014946716697,45,2.0
6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,1,
-5.93251354120919,-2.771336553945247,3.3570487483530975,0.0821256038647343,0.037037037037037035,-0.9833113746157225,-0.4551310203484117,-0.09448836187966622,3.8461425852730198,5.296735470648514,-0.7678231591275071,-0.42146098667837784,-0.45542380324989007,0.01873810569462747,-0.2633582198799591,-0.18269653052261736,-4.513248426291906,-1.7829014785536526,-0.7394232176840871,-0.13087395696091342,-0.23364075537988604,-2.4885082711169675,-0.8338457034109208,0.652759478846435,0.5485287659200704,4.764895330112721,0.0,-2.6430976430976427,-0.837505489679403,-1.0363050797833406,-0.15546772068511194,0.22383252818035426,0.12077294685990338,-0.25735617039964853,0.18006148440931047,0.08856682769726248,0.0,0.2271995315473576,-0.09442248572683365,-0.6590543112282243,-0.5776606646171863,-0.04977309325135412,0.15341824037476215,0.17508417508417512,-0.5395988874249744,-0.1061338017859757,0.046201141853315766,0.01610305958132045,0.6660811008637095,1.0608988435075393,-0.3924754794320011,0.00922266139657446,2.3652466695944945,0.3021519543258675,0.7020933977455712,1.2763870589957549,1.417801200409896,8.096748990069415,8.778741834297392,1.1865027082418376,-10.676694481042304,inf,621,11.0
