player_name,Position,goals,shots,shots_on_target,assists,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,xg,dribbles,successful_dribbles,fouls_drawn,offensive_duels,Goal Accuracy (%),Strengths,Weaknesses
A. Adalsteinsson,CB,0,4,2,0,107,91,17,12,1,0,0.86,0,0,0.0,0.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, Goal Accuracy (%)","dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Adalsteinsson,"CB, LCB",0,0,0,0,24,19,5,3,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Adalsteinsson,"CB, RCB",0,0,0,0,112,99,10,4,1,1,0.0,0,0,0.0,2.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles, fouls_drawn"
A. Adalsteinsson,LCB,0,4,1,0,255,235,27,16,0,0,0.43000000000000005,2,2,0.0,6.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, xg, successful_dribbles, Goal Accuracy (%)","crosses, fouls_drawn"
A. Adalsteinsson,"LCB, RCB",0,0,0,0,33,27,8,3,0,0,0.0,0,0,0.0,2.0,0.0,"goals, shots_on_target, assists, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, fouls_drawn"
A. Adalsteinsson,RCB,0,0,0,0,8,7,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Barger,0,0,0,0,0,20,12,1,1,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Barger,LB,1,15,6,1,1380,1008,252,112,74,30,0.92,48,38,57.0,163.0,16.666666666666664,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Barger,"LB, LB5",0,0,0,0,34,24,4,1,1,0,0.0,1,0,1.0,5.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, xg, successful_dribbles"
A. Barger,"LB, LWB",0,1,0,0,47,42,2,0,4,4,0.13,5,3,4.0,15.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
A. Barger,"LB, RB",0,1,0,0,52,35,12,2,2,0,0.02,3,2,0.0,8.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)",fouls_drawn
A. Bilow,0,0,1,1,0,19,15,0,0,1,0,0.15,0,0,0.0,3.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, Goal Accuracy (%)","long_passes, long_passes_completed, dribbles, successful_dribbles, fouls_drawn"
A. Bilow,"AMF, CF, LW",0,0,0,0,21,18,2,2,1,0,0.0,0,0,0.0,1.0,0.0,"goals, shots_on_target, assists, long_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Bilow,CF,1,3,1,0,43,36,1,1,1,1,0.23,0,0,1.0,1.0,100.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, fouls_drawn, Goal Accuracy (%)","dribbles, successful_dribbles, offensive_duels"
A. Bilow,LAMF,1,1,1,0,11,8,1,1,0,0,0.27,0,0,1.0,3.0,100.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, fouls_drawn, Goal Accuracy (%)","total_passes, total_passes_completed, crosses, dribbles, successful_dribbles"
A. Bilow,"LAMF, RAMF",0,0,0,0,27,20,0,0,0,0,0.0,0,0,0.0,3.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn"
A. Bilow,"LCMF, RW",0,2,1,0,16,14,5,4,1,0,0.06,0,0,0.0,2.0,0.0,"goals, shots, shots_on_target, assists, long_passes, long_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","dribbles, successful_dribbles, fouls_drawn"
A. Bilow,LW,0,3,1,0,45,37,5,2,4,2,0.32,2,2,1.0,6.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, successful_dribbles, fouls_drawn, Goal Accuracy (%)",
A. Bilow,"LW, CF",0,5,4,0,63,46,2,0,2,0,0.54,2,2,0.0,10.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, successful_dribbles, offensive_duels, Goal Accuracy (%)","long_passes_completed, fouls_drawn"
A. Bilow,"LW, RCMF3",0,3,0,0,28,26,2,2,1,1,0.26,0,0,0.0,0.0,0.0,"goals, shots, shots_on_target, assists, long_passes_completed, crosses, accurate_crosses, xg, Goal Accuracy (%)","dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Bilow,"LW, RW",0,4,2,0,63,49,1,1,3,1,0.2,7,3,4.0,14.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Bilow,RAMF,0,5,4,0,29,22,2,1,2,1,0.41000000000000003,4,4,4.0,13.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Bilow,"RAMF, RW",0,1,1,0,57,50,3,2,3,1,0.05,2,2,1.0,8.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, crosses, accurate_crosses, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Bilow,"RCMF, RW",0,0,0,0,40,25,4,1,1,1,0.0,0,0,2.0,8.0,0.0,"goals, shots_on_target, assists, total_passes, crosses, accurate_crosses, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles"
A. Bilow,RW,3,17,7,3,260,206,13,6,14,5,2.5,11,7,4.0,29.0,42.857142857142854,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Bilow,"RW, CF",0,1,0,0,17,14,0,0,2,0,0.11,1,1,0.0,1.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, successful_dribbles, Goal Accuracy (%)","long_passes, long_passes_completed, fouls_drawn, offensive_duels"
A. Braman,GK,0,0,0,0,75,68,20,15,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Camara,AMF,0,2,0,0,27,24,0,0,1,1,0.95,2,1,2.0,15.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","long_passes, long_passes_completed"
A. Camara,"AMF, CF",0,2,0,0,68,56,3,1,1,0,0.19,7,4,2.0,24.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Camara,"AMF, CF, RAMF",1,1,1,0,18,16,1,0,1,0,0.76,3,2,4.0,18.0,100.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
A. Camara,CF,29,106,50,3,783,594,19,10,38,4,22.18,84,41,57.0,419.0,57.99999999999999,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Camara,"CF, LW",1,3,2,0,14,10,0,0,1,0,0.75,3,1,2.0,14.0,50.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","long_passes, long_passes_completed"
A. Camara,"CF, LW, RW",0,0,0,1,7,6,0,0,0,0,0.0,1,1,0.0,3.0,0.0,"goals, shots_on_target, assists, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, fouls_drawn"
A. Camara,"CF, LWB",1,2,1,0,10,7,0,0,0,0,0.46,1,1,1.0,5.0,100.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, successful_dribbles, fouls_drawn, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, crosses"
A. Camara,"CF, RW",1,4,3,0,42,31,1,1,2,0,0.62,6,4,2.0,26.0,33.33333333333333,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Camara,"CF, RWF",0,0,0,0,11,10,0,0,0,0,0.0,1,1,1.0,3.0,0.0,"goals, shots_on_target, assists, accurate_crosses, successful_dribbles, fouls_drawn, Goal Accuracy (%)","shots, total_passes, long_passes, long_passes_completed, crosses, xg"
A. Camara,"RWF, CF",0,1,0,0,20,13,0,0,1,0,0.11,2,2,2.0,14.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","long_passes, long_passes_completed"
A. Cooke,GK,0,0,0,0,884,669,480,286,0,0,0.0,1,1,17.0,5.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, successful_dribbles, fouls_drawn, Goal Accuracy (%)","shots, crosses, xg"
A. Flynn,0,0,0,0,0,34,21,9,4,1,1,0.0,0,0,0.0,2.0,0.0,"goals, shots_on_target, assists, long_passes, long_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles, fouls_drawn"
A. Flynn,LB,0,1,0,0,48,40,6,4,0,0,0.08,1,0,1.0,3.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, fouls_drawn, Goal Accuracy (%)","crosses, successful_dribbles"
A. Flynn,LB5,0,0,0,0,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Flynn,LCB,0,0,0,0,167,143,14,4,1,0,0.0,0,0,3.0,2.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles"
A. Flynn,"LCB, LCB3",0,0,0,0,66,55,6,2,0,0,0.0,1,1,0.0,2.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, crosses, xg, fouls_drawn"
A. Flynn,"LCB, RW",0,0,0,0,6,3,1,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Flynn,LCB3,1,1,1,0,16,6,5,0,0,0,0.76,0,0,1.0,0.0,100.0,"goals, shots, shots_on_target, assists, long_passes, accurate_crosses, xg, fouls_drawn, Goal Accuracy (%)","total_passes_completed, long_passes_completed, crosses, dribbles, successful_dribbles, offensive_duels"
A. Flynn,LCMF3,0,0,0,0,2,0,0,0,0,0,0.0,0,0,1.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, offensive_duels"
A. Flynn,LWB,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Flynn,RCB,0,0,0,0,8,6,1,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Hall,AMF,1,3,1,0,35,25,2,0,5,2,0.47,7,4,1.0,18.0,100.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
A. Hall,"AMF, CF",0,1,0,1,18,11,0,0,2,1,0.04,2,1,0.0,4.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, successful_dribbles, Goal Accuracy (%)","long_passes, long_passes_completed, fouls_drawn"
A. Hall,"AMF, RAMF",0,0,0,0,20,18,0,0,0,0,0.0,4,2,1.0,9.0,0.0,"goals, shots_on_target, assists, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, long_passes, long_passes_completed, crosses, xg"
A. Hall,CF,0,1,0,0,24,16,1,1,3,0,0.02,4,2,0.0,11.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)",fouls_drawn
A. Hall,LW,0,0,0,0,40,26,5,2,4,2,0.0,3,2,1.0,11.0,0.0,"goals, shots_on_target, assists, total_passes, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, xg"
A. Hall,"LW, CF",0,2,1,0,36,26,2,1,2,0,0.35,3,2,0.0,6.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, Goal Accuracy (%)",fouls_drawn
A. Hall,RW,0,0,0,0,7,3,1,1,1,0,0.0,1,0,0.0,2.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, xg, successful_dribbles, fouls_drawn"
A. Hall,"RW, CF",0,2,1,0,26,19,0,0,1,1,0.05,2,2,0.0,12.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, successful_dribbles, offensive_duels, Goal Accuracy (%)","long_passes, long_passes_completed, fouls_drawn"
A. Kato,0,0,0,0,0,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Kato,CF,1,15,9,0,114,84,2,1,1,0,2.41,11,4,10.0,84.0,11.11111111111111,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Legaspi,"CB, RCB",0,0,0,0,43,28,14,2,0,0,0.0,0,0,0.0,1.0,0.0,"goals, shots_on_target, assists, total_passes, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Legaspi,"LCB3, RCB3",0,0,0,0,88,76,10,6,1,1,0.0,0,0,0.0,2.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles, fouls_drawn"
A. Legaspi,RB,0,0,0,0,172,147,24,14,3,1,0.0,3,1,0.0,8.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)","shots, xg, fouls_drawn"
A. Legaspi,RCB,0,0,0,0,146,134,15,8,0,0,0.0,0,0,0.0,1.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Legaspi,RCB3,0,0,0,0,303,255,44,20,3,1,0.0,1,1,5.0,11.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, xg"
A. Narang,0,0,0,0,0,9,7,0,0,0,0,0.0,1,0,0.0,2.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, successful_dribbles, fouls_drawn"
A. Narang,AMF,0,2,1,0,25,22,1,1,0,0,0.13,0,0,1.0,4.0,0.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, fouls_drawn, Goal Accuracy (%)","crosses, dribbles, successful_dribbles"
A. Narang,DMF,0,3,1,0,179,162,7,2,1,1,0.11,6,3,3.0,12.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Narang,"DMF, LCMF",0,1,1,0,36,35,1,0,0,0,0.02,2,1,0.0,4.0,0.0,"goals, shots, shots_on_target, assists, total_passes_completed, accurate_crosses, successful_dribbles, Goal Accuracy (%)","long_passes_completed, crosses, fouls_drawn"
A. Narang,"DMF, RCMF3",0,0,0,0,10,7,2,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Narang,"DMF, RDMF",0,0,0,0,41,39,1,1,0,0,0.0,2,1,4.0,9.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, accurate_crosses, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","shots, crosses, xg"
A. Narang,LCMF,0,0,0,0,16,15,1,1,0,0,0.0,0,0,1.0,2.0,0.0,"goals, shots_on_target, assists, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles"
A. Narang,"LCMF, LCMF3",0,0,0,0,24,23,0,0,0,0,0.0,0,0,0.0,2.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn"
A. Narang,"LCMF3, RCMF3",0,0,0,0,19,18,1,1,0,0,0.0,0,0,0.0,1.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Narang,LDMF,0,0,0,0,9,9,0,0,0,0,0.0,1,1,0.0,1.0,0.0,"goals, shots_on_target, assists, accurate_crosses, successful_dribbles, Goal Accuracy (%)","shots, total_passes, long_passes, long_passes_completed, crosses, xg, fouls_drawn, offensive_duels"
A. Narang,RCMF,0,0,0,0,14,14,0,0,0,0,0.0,1,1,1.0,2.0,0.0,"goals, shots_on_target, assists, accurate_crosses, successful_dribbles, fouls_drawn, Goal Accuracy (%)","shots, long_passes, long_passes_completed, crosses, xg"
A. Narang,RCMF3,0,1,1,0,2,1,0,0,0,0,0.17,0,0,0.0,0.0,0.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Ndrenika,AMF,0,2,0,0,6,6,0,0,0,0,0.25,0,0,1.0,3.0,0.0,"goals, shots, shots_on_target, assists, accurate_crosses, xg, fouls_drawn, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, dribbles, successful_dribbles"
A. Ndrenika,"AMF, LAMF",0,2,0,0,23,18,1,1,4,2,0.25,8,5,1.0,12.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Ndrenika,"AMF, LCMF",1,3,3,0,34,19,4,0,3,0,0.25,8,5,2.0,10.0,33.33333333333333,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",long_passes_completed
A. Ndrenika,"AMF, LW",0,3,1,0,25,15,0,0,3,0,0.17,5,1,1.0,15.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","long_passes, long_passes_completed"
A. Ndrenika,"AMF, RAMF",0,0,0,0,8,3,2,1,0,0,0.0,0,0,0.0,4.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn"
A. Ndrenika,"AMF, RCMF",0,0,0,0,15,13,1,1,1,1,0.0,1,0,0.0,3.0,0.0,"goals, shots_on_target, assists, crosses, accurate_crosses, Goal Accuracy (%)","shots, xg, successful_dribbles, fouls_drawn"
A. Ndrenika,"AMF, RDMF",0,1,0,0,16,9,0,0,2,0,0.0,3,3,1.0,4.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, Goal Accuracy (%)","long_passes, long_passes_completed, xg"
A. Ndrenika,LAMF,0,2,1,0,17,10,2,1,2,0,0.2,7,5,2.0,11.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Ndrenika,"LAMF, LDMF",0,2,1,0,6,3,0,0,2,1,0.29,2,1,0.0,3.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, successful_dribbles, Goal Accuracy (%)","total_passes, total_passes_completed, long_passes, long_passes_completed, fouls_drawn"
A. Ndrenika,LCMF,1,6,1,0,72,52,2,1,6,0,0.5,9,7,8.0,29.0,100.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Ndrenika,"LCMF, LW",0,1,0,0,17,15,0,0,1,0,0.01,3,1,2.0,8.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)","long_passes, long_passes_completed"
A. Ndrenika,"LCMF, RCMF",0,2,2,0,32,25,1,1,4,2,0.15,4,1,0.0,11.0,0.0,"goals, shots, shots_on_target, assists, crosses, accurate_crosses, xg, dribbles, successful_dribbles, offensive_duels, Goal Accuracy (%)",fouls_drawn
A. Ndrenika,"LDMF, RAMF",0,1,0,0,3,2,1,1,0,0,0.02,1,0,0.0,3.0,0.0,"goals, shots, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","total_passes, total_passes_completed, crosses, successful_dribbles, fouls_drawn"
A. Ndrenika,"LDMF, RDMF",0,0,0,0,7,7,0,0,0,0,0.0,0,0,0.0,0.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Ndrenika,RAMF,0,0,0,0,5,4,1,1,0,0,0.0,0,0,0.0,2.0,0.0,"goals, shots_on_target, assists, accurate_crosses, Goal Accuracy (%)","shots, total_passes, total_passes_completed, crosses, xg, dribbles, successful_dribbles, fouls_drawn"
A. Ndrenika,RCMF,1,5,3,0,59,44,6,2,5,0,0.38,5,3,3.0,16.0,33.33333333333333,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, xg, dribbles, successful_dribbles, fouls_drawn, offensive_duels, Goal Accuracy (%)",
A. Ndrenika,"RCMF, RW",0,2,2,0,22,15,4,3,1,1,0.38,2,2,0.0,5.0,0.0,"goals, shots, shots_on_target, assists, long_passes_completed, crosses, accurate_crosses, xg, successful_dribbles, Goal Accuracy (%)",fouls_drawn
A. Nitzl,"AMF, LDMF",0,1,0,0,47,41,5,3,0,0,0.01,0,0,0.0,1.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, accurate_crosses, Goal Accuracy (%)","crosses, dribbles, successful_dribbles, fouls_drawn, offensive_duels"
A. Nitzl,"CB, DMF, LB, RDMF",0,0,0,0,53,45,3,2,0,0,0.0,0,0,1.0,1.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, crosses, xg, dribbles, successful_dribbles, offensive_duels"
A. Nitzl,DMF,0,0,0,0,149,122,14,6,2,2,0.0,0,0,1.0,3.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles"
A. Nitzl,"DMF, LB",0,1,0,0,38,32,2,2,0,0,0.06,0,0,0.0,2.0,0.0,"goals, shots, shots_on_target, assists, total_passes, total_passes_completed, long_passes_completed, accurate_crosses, Goal Accuracy (%)","crosses, dribbles, successful_dribbles, fouls_drawn"
A. Nitzl,"DMF, LDMF",0,0,0,0,62,43,15,11,1,1,0.0,0,0,0.0,7.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, offensive_duels, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles, fouls_drawn"
A. Nitzl,"DMF, LDMF, RB",0,0,0,0,46,33,5,2,1,0,0.0,0,0,1.0,0.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, long_passes, long_passes_completed, crosses, accurate_crosses, fouls_drawn, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles, offensive_duels"
A. Nitzl,"DMF, RB",0,0,0,0,65,63,2,1,2,1,0.0,0,0,0.0,2.0,0.0,"goals, shots_on_target, assists, total_passes, total_passes_completed, crosses, accurate_crosses, Goal Accuracy (%)","shots, xg, dribbles, successful_dribbles, fouls_drawn"
